AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Latitude,Longitude,Status
106.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,10.0,22.9,49.0,30.0,1019.0,64.0,106.0,22.0,3.3,2021-01-29 14:00:00,21.01994,105.77056,Unhealthy for sensitive groups
134.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,6.0,22.9,49.0,18.0,1019.0,74.0,134.0,22.0,3.3,2021-01-29 14:00:00,21.01525,105.80013,Unhealthy for sensitive groups
139.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,10.0,22.9,49.0,15.0,1019.0,97.0,139.0,22.0,3.3,2021-01-29 14:00:00,21.02022,105.81232,Unhealthy for sensitive groups
94.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,10.0,22.9,49.0,16.0,1019.0,61.0,94.0,22.0,3.3,2021-01-29 14:00:00,21.00577,105.74842,Moderate
138.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,18.0,22.9,49.0,28.0,1019.0,96.0,138.0,22.0,3.3,2021-01-29 14:00:00,21.05121,105.78232,Unhealthy for sensitive groups
99.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,10.0,22.9,49.0,10.0,1019.0,65.0,99.0,22.0,3.3,2021-01-29 14:00:00,21.0072,105.83572,Moderate
139.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,22.9,56.9,10.0,992.6,126.0,139.0,17.0,3.0,2021-01-29 15:00:00,22.6782,106.245,Unhealthy for sensitive groups
87.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,65.0,10.0,1012.0,42.0,87.0,26.0,2.0,2021-01-30 21:00:00,10.782978,106.700711,Moderate
215.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,22.9,77.0,13.3,1020.0,42.0,215.0,18.0,1.5,2021-01-30 21:00:00,21.0215063,105.8188748,Very unhealthy
32.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,22.9,76.2,3.0,927.4,22.0,32.0,19.2,4.0,2021-01-30 22:00:00,13.998599,107.996482,Good
21.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm25,1.0,22.9,88.0,10.0,1019.0,20.0,21.0,22.0,2.3,2021-01-30 22:00:00,16.46226,107.596351,Good
183.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,13.0,22.9,82.0,29.0,1019.0,160.0,183.0,18.0,2.0,2021-01-30 19:00:00,21.04975,105.74187,Unhealthy
137.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,7.0,22.9,77.0,19.0,1020.0,71.0,137.0,18.0,1.5,2021-01-30 22:00:00,21.1137452,105.9268934,Unhealthy for sensitive groups
175.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,38.0,22.9,90.3,7.0,1007.6,69.0,175.0,16.3,150.0,2021-01-30 22:00:00,22.3221386,104.1214227,Unhealthy
54.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.9,91.5,5.0,1005.4,28.0,54.0,17.4,1.0,2021-01-30 21:00:00,20.9416,107.1158,Moderate
12.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,5.0,22.9,91.5,12.0,1005.4,8.0,12.0,7.0,1.0,2021-01-30 21:00:00,21.0357507,106.7641068,Good
182.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,6.0,22.9,77.0,27.0,1020.0,99.0,182.0,18.0,1.5,2021-01-30 22:00:00,21.1232473,106.2883295,Unhealthy
192.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,34.0,22.9,82.0,48.0,1019.0,147.0,192.0,18.0,2.0,2021-01-30 20:00:00,21.03982,105.84726,Unhealthy
161.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,13.0,22.9,82.0,34.0,1019.0,102.0,161.0,18.0,2.0,2021-01-30 20:00:00,20.98832,105.854897,Unhealthy
178.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,17.0,22.9,82.0,49.0,1019.0,118.0,178.0,18.0,2.0,2021-01-30 20:00:00,21.01994,105.77056,Unhealthy
186.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,17.0,22.9,82.0,31.0,1019.0,128.0,186.0,18.0,2.0,2021-01-30 20:00:00,21.01525,105.80013,Unhealthy
189.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,15.0,22.9,82.0,35.0,1019.0,158.0,189.0,18.0,2.0,2021-01-30 20:00:00,21.02022,105.81232,Unhealthy
156.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,15.0,22.9,82.0,35.0,1019.0,104.0,156.0,18.0,2.0,2021-01-30 20:00:00,21.00577,105.74842,Unhealthy
191.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,20.0,22.9,82.0,45.0,1019.0,161.0,191.0,18.0,2.0,2021-01-30 20:00:00,21.05121,105.78232,Unhealthy
176.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,16.0,22.9,82.0,10.0,1019.0,112.0,176.0,18.0,2.0,2021-01-30 20:00:00,21.0072,105.83572,Unhealthy
189.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,22.9,84.0,10.0,990.5,168.0,189.0,16.0,1.0,2021-01-30 22:00:00,22.6782,106.245,Unhealthy
59.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,80.5,10.0,1012.0,42.0,59.0,25.5,1.2,2021-01-31 23:00:00,10.782978,106.700711,Moderate
20.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,22.9,81.5,3.0,928.7,17.0,20.0,17.1,2.0,2021-01-31 23:00:00,13.998599,107.996482,Good
180.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,17.0,22.9,90.5,23.0,1020.0,131.0,180.0,19.0,2.5,2021-01-31 21:00:00,21.04975,105.74187,Unhealthy
135.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,30.0,22.9,94.5,3.0,1007.9,65.0,135.0,17.3,22.0,2021-01-31 23:00:00,22.3221386,104.1214227,Unhealthy for sensitive groups
33.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.9,92.7,5.0,1006.3,17.0,33.0,18.4,1.0,2021-01-31 23:00:00,20.9416,107.1158,Good
10.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,5.0,22.9,92.7,43.0,1006.3,7.0,10.0,14.0,1.0,2021-01-31 22:00:00,21.0357507,106.7641068,Good
97.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,22.9,88.0,30.0,1020.0,60.0,97.0,19.0,2.5,2021-01-31 22:00:00,21.1232473,106.2883295,Moderate
175.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,41.0,22.9,90.5,40.0,1020.0,121.0,175.0,19.0,2.5,2021-01-31 21:00:00,21.03982,105.84726,Unhealthy
140.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,5.0,22.9,90.5,19.0,1020.0,71.0,140.0,19.0,2.5,2021-01-31 21:00:00,20.98832,105.854897,Unhealthy for sensitive groups
140.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,9.0,22.9,90.5,24.0,1020.0,82.0,140.0,19.0,2.5,2021-01-31 21:00:00,21.01994,105.77056,Unhealthy for sensitive groups
184.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,8.0,22.9,93.0,21.0,1019.0,111.0,184.0,19.0,2.3,2021-01-31 20:00:00,21.01525,105.80013,Unhealthy
179.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,14.0,22.9,90.5,23.0,1020.0,132.0,179.0,19.0,2.5,2021-01-31 21:00:00,21.02022,105.81232,Unhealthy
159.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,7.0,22.9,90.5,12.0,1020.0,88.0,159.0,19.0,2.5,2021-01-31 21:00:00,21.00577,105.74842,Unhealthy
183.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,19.0,22.9,90.5,28.0,1020.0,132.0,183.0,19.0,2.5,2021-01-31 21:00:00,21.05121,105.78232,Unhealthy
150.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,7.0,22.9,90.5,10.0,1020.0,78.0,150.0,19.0,2.5,2021-01-31 21:00:00,21.0072,105.83572,Unhealthy for sensitive groups
177.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,22.9,97.5,10.0,990.9,117.0,177.0,16.3,1.0,2021-01-31 23:00:00,22.6782,106.245,Unhealthy
59.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,69.0,10.0,1012.0,42.0,59.0,25.0,1.0,2021-02-03 00:00:00,10.782978,106.700711,Moderate
161.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.9,77.0,12.8,1019.0,42.0,161.0,20.0,2.3,2021-02-03 00:00:00,21.0215063,105.8188748,Unhealthy
24.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,22.9,75.0,2.0,928.7,16.0,24.0,17.8,1.0,2021-02-03 00:00:00,13.998599,107.996482,Good
54.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm25,1.0,22.9,88.0,10.0,1019.0,42.0,54.0,21.0,1.0,2021-02-03 00:00:00,16.46226,107.596351,Moderate
111.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,18.0,22.9,75.0,28.0,1019.0,78.0,111.0,20.5,2.5,2021-02-02 21:00:00,21.04975,105.74187,Unhealthy for sensitive groups
155.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,28.0,22.9,91.1,4.0,1007.2,68.0,155.0,19.7,19.0,2021-02-03 00:00:00,22.3221386,104.1214227,Unhealthy
43.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.9,97.5,10.0,1005.7,22.0,43.0,17.4,2.0,2021-02-02 23:00:00,20.9416,107.1158,Good
5.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,5.0,22.9,97.5,9.0,1005.7,3.0,5.0,4.0,2.0,2021-02-02 23:00:00,21.0357507,106.7641068,Good
115.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,22.9,82.0,27.0,1021.0,68.0,115.0,20.0,3.0,2021-02-02 10:00:00,21.1232473,106.2883295,Unhealthy for sensitive groups
144.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,40.0,22.9,77.0,38.0,1019.0,98.0,144.0,20.0,2.5,2021-02-02 21:00:00,21.03982,105.84726,Unhealthy for sensitive groups
97.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,6.0,22.9,75.0,16.0,1019.0,56.0,97.0,20.5,2.5,2021-02-02 21:00:00,20.98832,105.854897,Moderate
95.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,10.0,22.9,75.0,36.0,1019.0,59.0,95.0,20.5,2.5,2021-02-02 21:00:00,21.01994,105.77056,Moderate
113.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,4.0,22.9,75.0,18.0,1019.0,70.0,113.0,20.5,2.5,2021-02-02 21:00:00,21.01525,105.80013,Unhealthy for sensitive groups
119.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,17.0,22.9,77.0,23.0,1019.0,81.0,119.0,20.0,2.5,2021-02-02 21:00:00,21.02022,105.81232,Unhealthy for sensitive groups
98.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,7.0,22.9,77.0,12.0,1019.0,57.0,98.0,20.0,2.5,2021-02-02 21:00:00,21.00577,105.74842,Moderate
131.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,21.0,22.9,75.0,26.0,1019.0,94.0,131.0,20.5,2.5,2021-02-02 21:00:00,21.05121,105.78232,Unhealthy for sensitive groups
105.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,7.0,22.9,75.0,10.0,1019.0,61.0,105.0,20.5,2.5,2021-02-02 21:00:00,21.0072,105.83572,Unhealthy for sensitive groups
83.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,22.9,67.0,10.0,988.3,83.0,53.0,22.0,3.0,2021-02-02 17:00:00,22.6782,106.245,Moderate
76.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,73.0,10.0,1012.5,42.0,76.0,26.0,1.8,2021-02-03 21:00:00,10.782978,106.700711,Moderate
93.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.9,82.0,11.5,1020.0,42.0,93.0,20.0,3.0,2021-02-03 21:00:00,21.0215063,105.8188748,Moderate
37.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,22.9,60.7,5.0,927.6,28.0,37.0,19.6,2.0,2021-02-03 21:00:00,13.998599,107.996482,Good
32.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,2.0,22.9,88.0,10.0,1019.0,32.0,30.0,22.0,2.5,2021-02-03 21:00:00,16.46226,107.596351,Good
108.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,13.0,22.9,77.0,22.0,1019.0,67.0,108.0,21.0,4.6,2021-02-03 20:00:00,21.04975,105.74187,Unhealthy for sensitive groups
40.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,1.0,22.9,82.0,6.0,1020.0,31.0,40.0,20.0,3.6,2021-02-03 21:00:00,21.1137452,105.9268934,Good
183.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,31.0,22.9,82.5,6.0,1005.8,90.0,183.0,21.0,54.0,2021-02-03 21:00:00,22.3221386,104.1214227,Unhealthy
45.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.9,92.2,10.0,1005.9,23.0,45.0,19.0,2.0,2021-02-03 21:00:00,20.9416,107.1158,Good
5.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,6.0,22.9,92.2,10.0,1005.9,3.0,5.0,5.0,2.0,2021-02-03 20:00:00,21.0357507,106.7641068,Good
86.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,22.9,88.0,9.0,1020.0,53.0,86.0,18.0,2.0,2021-02-03 07:00:00,21.1232473,106.2883295,Moderate
102.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,38.0,22.9,77.0,35.0,1019.0,76.0,102.0,21.0,4.6,2021-02-03 20:00:00,21.03982,105.84726,Unhealthy for sensitive groups
82.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,22.9,77.0,9.0,1019.0,52.0,82.0,21.0,4.6,2021-02-03 20:00:00,20.98832,105.854897,Moderate
83.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,6.0,22.9,77.0,27.0,1019.0,56.0,83.0,21.0,4.6,2021-02-03 20:00:00,21.01994,105.77056,Moderate
103.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,22.9,77.0,14.0,1019.0,60.0,103.0,21.0,4.6,2021-02-03 20:00:00,21.01525,105.80013,Unhealthy for sensitive groups
98.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,14.0,22.9,77.0,25.0,1019.0,74.0,98.0,21.0,4.6,2021-02-03 20:00:00,21.02022,105.81232,Moderate
75.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,5.0,22.9,77.0,7.0,1019.0,56.0,75.0,21.0,4.6,2021-02-03 20:00:00,21.00577,105.74842,Moderate
102.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,20.0,22.9,77.0,27.0,1019.0,76.0,102.0,21.0,4.6,2021-02-03 20:00:00,21.05121,105.78232,Unhealthy for sensitive groups
74.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,22.9,77.0,10.0,1019.0,53.0,74.0,21.0,4.6,2021-02-03 20:00:00,21.0072,105.83572,Moderate
83.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,22.9,67.0,10.0,988.3,83.0,53.0,22.0,3.0,2021-02-02 17:00:00,22.6782,106.245,Moderate
137.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,52.0,10.0,1010.0,42.0,137.0,31.0,3.0,2021-02-05 14:00:00,10.782978,106.700711,Unhealthy for sensitive groups
124.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.9,47.0,19.2,1017.0,42.0,124.0,25.0,3.6,2021-02-05 13:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
14.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,22.9,47.3,5.0,927.0,12.0,14.0,27.2,4.0,2021-02-05 14:00:00,13.998599,107.996482,Good
90.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,3.0,22.9,71.0,10.0,1018.0,90.0,38.0,25.0,4.8,2021-02-05 14:00:00,16.46226,107.596351,Moderate
114.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,9.0,22.9,51.5,18.0,1018.0,81.0,114.0,24.5,2.3,2021-02-05 13:00:00,21.04975,105.74187,Unhealthy for sensitive groups
54.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,31.0,22.9,83.5,4.0,1006.9,14.0,54.0,21.0,59.0,2021-02-05 14:00:00,22.3221386,104.1214227,Moderate
31.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.9,69.7,10.0,1005.4,22.0,31.0,24.5,1.0,2021-02-05 13:00:00,20.9416,107.1158,Good
8.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,4.0,22.9,69.7,14.0,1005.4,5.0,8.0,11.0,1.0,2021-02-05 13:00:00,21.0357507,106.7641068,Good
96.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,22.9,47.0,4.0,1017.0,58.0,96.0,25.0,3.6,2021-02-05 14:00:00,21.1232473,106.2883295,Moderate
123.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,18.0,22.9,51.5,25.0,1018.0,82.0,123.0,24.5,2.3,2021-02-05 13:00:00,21.03982,105.84726,Unhealthy for sensitive groups
82.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,22.9,51.5,15.0,1018.0,51.0,82.0,24.5,2.3,2021-02-05 13:00:00,20.98832,105.854897,Moderate
89.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,22.9,51.5,23.0,1018.0,60.0,89.0,24.5,2.3,2021-02-05 13:00:00,21.01994,105.77056,Moderate
104.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,1.0,22.9,51.5,14.0,1018.0,68.0,104.0,24.5,2.3,2021-02-05 13:00:00,21.01525,105.80013,Unhealthy for sensitive groups
112.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,13.0,22.9,51.5,14.0,1018.0,69.0,112.0,24.5,2.3,2021-02-05 13:00:00,21.02022,105.81232,Unhealthy for sensitive groups
78.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,4.0,22.9,51.5,8.0,1018.0,52.0,78.0,24.5,2.3,2021-02-05 13:00:00,21.00577,105.74842,Moderate
116.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,15.0,22.9,51.5,17.0,1018.0,80.0,116.0,24.5,2.3,2021-02-05 13:00:00,21.05121,105.78232,Unhealthy for sensitive groups
94.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,6.0,22.9,51.5,10.0,1018.0,58.0,94.0,24.5,2.3,2021-02-05 13:00:00,21.0072,105.83572,Moderate
99.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,22.9,57.0,10.0,989.3,99.0,90.0,24.7,2.0,2021-02-05 14:00:00,22.6782,106.245,Moderate
91.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,65.0,10.0,1007.0,42.0,91.0,29.0,4.6,2021-02-06 17:00:00,10.782978,106.700711,Moderate
139.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,22.9,56.0,20.6,1014.0,42.0,139.0,22.0,3.0,2021-02-06 11:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
25.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,22.9,50.7,4.0,923.9,25.0,25.0,27.0,3.0,2021-02-06 18:00:00,13.998599,107.996482,Good
69.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,2.0,22.9,85.5,10.0,1015.0,69.0,39.0,22.5,3.0,2021-02-06 18:00:00,16.46226,107.596351,Moderate
85.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,7.0,22.9,51.5,14.0,1014.0,60.0,85.0,23.5,2.3,2021-02-06 17:00:00,21.04975,105.74187,Moderate
77.0,"Bắc Ninh/Châu Khê, Vietnam",pm10,4.0,22.9,56.0,12.0,1014.0,77.0,75.0,22.0,3.0,2021-02-06 18:00:00,21.1137452,105.9268934,Moderate
45.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,32.0,22.9,76.5,2.0,1003.1,8.0,45.0,21.6,41.0,2021-02-06 18:00:00,22.3221386,104.1214227,Good
22.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.9,70.9,10.0,1003.5,13.0,22.0,24.0,1.0,2021-02-06 14:00:00,20.9416,107.1158,Good
5.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,4.0,22.9,85.0,10.0,1001.2,4.0,5.0,7.0,2.0,2021-02-06 17:00:00,21.0357507,106.7641068,Good
149.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,22.9,56.0,6.0,1014.0,84.0,149.0,22.0,3.0,2021-02-06 18:00:00,21.1232473,106.2883295,Unhealthy for sensitive groups
85.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,35.0,22.9,51.5,34.0,1014.0,67.0,85.0,23.5,2.3,2021-02-06 17:00:00,21.03982,105.84726,Moderate
61.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,22.9,51.5,8.0,1014.0,47.0,61.0,23.5,2.3,2021-02-06 17:00:00,20.98832,105.854897,Moderate
64.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,9.0,22.9,51.5,30.0,1014.0,51.0,64.0,23.5,2.3,2021-02-06 17:00:00,21.01994,105.77056,Moderate
73.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,2.0,22.9,51.5,23.0,1014.0,62.0,73.0,23.5,2.3,2021-02-06 17:00:00,21.01525,105.80013,Moderate
85.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,11.0,22.9,56.0,19.0,1014.0,67.0,85.0,22.0,3.0,2021-02-06 17:00:00,21.02022,105.81232,Moderate
55.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,6.0,22.9,51.5,7.0,1014.0,40.0,55.0,23.5,2.3,2021-02-06 17:00:00,21.00577,105.74842,Moderate
85.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,18.0,22.9,51.5,23.0,1014.0,68.0,85.0,23.5,2.3,2021-02-06 17:00:00,21.05121,105.78232,Moderate
59.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,6.0,22.9,56.0,10.0,1014.0,43.0,59.0,22.0,3.0,2021-02-06 17:00:00,21.0072,105.83572,Moderate
162.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,22.9,48.3,10.0,985.0,121.0,162.0,25.4,1.0,2021-02-06 18:00:00,22.6782,106.245,Unhealthy
102.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.9,43.0,10.0,1006.0,42.0,102.0,33.0,2.5,2021-02-09 15:00:00,10.782978,106.700711,Unhealthy for sensitive groups
70.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.9,82.0,9.6,1014.5,42.0,70.0,16.0,2.8,2021-02-09 15:00:00,21.0215063,105.8188748,Moderate
24.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,6.0,22.9,56.6,12.0,923.8,21.0,24.0,26.4,2.0,2021-02-09 15:00:00,13.998599,107.996482,Good
16.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm25,1.0,22.9,93.0,10.0,1014.0,12.0,16.0,19.0,6.6,2021-02-09 15:00:00,16.46226,107.596351,Good
46.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,8.0,22.9,77.0,25.0,1015.5,43.0,46.0,17.0,2.5,2021-02-09 14:00:00,21.04975,105.74187,Good
17.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,3.0,22.9,82.0,9.0,1014.0,9.0,17.0,16.0,3.6,2021-02-09 15:00:00,21.1137452,105.9268934,Good
91.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,44.0,22.9,80.4,2.0,1005.8,45.0,91.0,16.8,70.0,2021-02-09 15:00:00,22.3221386,104.1214227,Moderate
1.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,6.0,22.9,97.5,5.0,1002.0,1.0,1.0,9.0,5.0,2021-02-09 14:00:00,21.0357507,106.7641068,Good
14.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,22.9,82.0,1.0,1014.0,8.0,14.0,16.0,3.6,2021-02-09 15:00:00,21.1232473,106.2883295,Good
46.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,10.0,22.9,77.0,13.0,1015.5,44.0,46.0,17.0,2.5,2021-02-09 14:00:00,21.03982,105.84726,Good
32.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,5.0,22.9,77.0,9.0,1015.5,21.0,32.0,17.0,2.5,2021-02-09 14:00:00,20.98832,105.854897,Good
38.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,22.9,77.0,12.0,1015.5,26.0,38.0,17.0,2.5,2021-02-09 14:00:00,21.01994,105.77056,Good
40.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,4.0,22.9,77.0,15.0,1015.5,29.0,40.0,17.0,2.5,2021-02-09 14:00:00,21.01525,105.80013,Good
43.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,6.0,22.9,77.0,8.0,1015.5,41.0,43.0,17.0,2.5,2021-02-09 14:00:00,21.02022,105.81232,Good
